timestamp,open,high,low,close,volume,trade_count,vwap
2022-05-18 05:00:00+00:00,29793.07,30060.8,28612.14,29063.05,1640.044029,59492.0,29257.2796862342
2022-05-19 05:00:00+00:00,29054.97,30726.41,28824.43,30062.69,1420.147955,49777.0,29908.4916988067
2022-05-20 05:00:00+00:00,30062.66,30512.0,28692.45,29218.22,1615.345154,55326.0,29498.7265699451
2022-05-21 05:00:00+00:00,29217.17,29614.37,29119.19,29249.95,458.5981,23456.0,29355.4638918801
2022-05-22 05:00:00+00:00,29250.09,30456.52,29250.09,30101.13,912.80936,36041.0,30013.9118068715
2022-05-23 05:00:00+00:00,30099.54,30634.92,28843.86,29309.4,1538.251495,55006.0,29831.5850011118
2022-05-24 05:00:00+00:00,29329.67,30184.03,28638.51,30065.69,1368.90144,48108.0,29400.9746527073
2022-05-25 05:00:00+00:00,30067.9,30109.37,29308.57,29738.5,1194.573761,46488.0,29700.9261734669
2022-05-26 05:00:00+00:00,29736.08,29820.0,28002.0,28891.2,2446.717862,88026.0,29106.1005054786
2022-05-27 05:00:00+00:00,28889.93,29352.61,28242.84,28804.55,1759.875459,72886.0,28806.0510952511
2022-05-28 05:00:00+00:00,28803.11,29233.2,28729.44,28919.16,494.156946,24678.0,28935.856762194
2022-05-29 05:00:00+00:00,28910.76,30400.88,28891.21,30303.09,1062.096958,35405.0,29579.0399057355
2022-05-30 05:00:00+00:00,30303.87,32193.14,30237.44,31668.48,2167.496153,61324.0,31040.0740009829
2022-05-31 05:00:00+00:00,31670.96,32409.14,31197.67,31540.29,1692.578428,51187.0,31731.1410465034
2022-06-01 05:00:00+00:00,31539.23,31875.0,29304.62,29784.4,1886.397503,55198.0,30451.2011109809
2022-06-02 05:00:00+00:00,29794.94,30672.66,29551.69,30398.43,1360.550315,40411.0,30182.0584533812
2022-06-03 05:00:00+00:00,30394.61,30538.38,29250.0,29688.9,1268.104056,39254.0,29720.4033008851
2022-06-04 05:00:00+00:00,29689.32,29951.53,29456.68,29701.65,504.101091,18168.0,29715.2419980302
2022-06-05 05:00:00+00:00,29701.99,31320.0,29509.5,31192.5,1178.863288,33115.0,30315.5606245318
2022-06-06 05:00:00+00:00,31194.73,31740.0,29200.0,29508.27,1830.588863,55297.0,30768.9326890771
2022-06-07 05:00:00+00:00,29508.54,31565.82,29328.21,30230.97,2035.144906,61145.0,30567.6713999153
2022-06-08 05:00:00+00:00,30226.01,30865.14,29888.0,30240.33,947.807726,38152.0,30348.4640242154
2022-06-09 05:00:00+00:00,30243.84,30683.94,29543.49,30075.19,1121.954468,41941.0,30135.3068769477
2022-06-10 05:00:00+00:00,30076.05,30210.97,28828.26,29352.88,1124.221588,42994.0,29425.3921139638
2022-06-11 05:00:00+00:00,29354.46,29405.28,27251.25,27403.61,1318.761438,43608.0,28352.161782929
2022-06-12 05:00:00+00:00,27403.8,28297.56,24899.56,25356.22,2491.86257,64969.0,26473.1615623706
2022-06-13 05:00:00+00:00,25351.38,25811.26,20804.91,21952.73,6179.073319,114798.0,23051.871750768
2022-06-14 05:00:00+00:00,21942.24,23314.09,20900.0,21111.35,3298.418877,66489.0,22219.0181156854
2022-06-15 05:00:00+00:00,21106.05,22985.0,20078.0,22062.66,4371.904216,82516.0,21286.7238920407
2022-06-16 05:00:00+00:00,22066.21,22164.03,20200.8,20507.72,1850.417548,45981.0,20953.3908614942
2022-06-17 05:00:00+00:00,20506.2,21320.42,20301.5,20469.4,1179.574539,34703.0,20671.3083885395
2022-06-18 05:00:00+00:00,20461.86,20505.58,17594.94,18474.53,3712.265155,72767.0,18787.209028315
2022-06-19 05:00:00+00:00,18476.7,20799.03,17925.03,19838.75,2384.465489,49522.0,19671.061325434
2022-06-20 05:00:00+00:00,19837.17,21038.89,19746.13,20623.11,1991.217976,45518.0,20396.6469606788
2022-06-21 05:00:00+00:00,20629.71,21702.52,20240.0,20412.23,2333.308682,51413.0,21004.5324377594
2022-06-22 05:00:00+00:00,20410.2,20874.34,19742.25,20335.75,3508.690521,100238.0,20250.4973539615
2022-06-23 05:00:00+00:00,20337.68,21361.98,20154.28,21033.2,3645.486074,123984.0,20730.222056205
2022-06-24 05:00:00+00:00,21034.26,21534.33,20719.39,21218.71,2842.305253,88634.0,21115.0016267488
2022-06-25 05:00:00+00:00,21218.89,21595.71,20896.85,21406.14,1903.394998,67396.0,21279.299993201
2022-06-26 05:00:00+00:00,21407.32,21878.02,20910.41,21233.82,2119.787987,72859.0,21282.5732749017
2022-06-27 05:00:00+00:00,21232.71,21522.61,20478.28,20747.5,3398.764417,107331.0,20832.4978360727
2022-06-28 05:00:00+00:00,20747.07,21190.0,20125.0,20272.68,5382.925188,152022.0,20582.8242699851
2022-06-29 05:00:00+00:00,20273.69,20420.92,19832.92,20027.02,7319.191337,201864.0,20067.7940065669
2022-06-30 05:00:00+00:00,20025.82,20896.36,18612.0,19382.09,10330.986504,187492.0,19463.8079928079
2022-07-01 05:00:00+00:00,19374.83,19764.83,18940.0,19170.27,7521.574449,118377.0,19343.7428550912
2022-07-02 05:00:00+00:00,19170.9,19441.9,18752.98,19231.67,3459.369133,64323.0,19210.3198189685
2022-07-03 05:00:00+00:00,19233.4,19625.32,18911.68,19102.36,3478.188482,101957.0,19162.3038663075
2022-07-04 05:00:00+00:00,19101.41,20450.89,19057.69,20251.12,7282.259882,242199.0,19844.761944276
2022-07-05 05:00:00+00:00,20252.86,20728.5,19281.37,20075.94,9527.917398,283740.0,19943.8779085726
2022-07-06 05:00:00+00:00,20077.88,20650.0,19845.91,20397.52,7624.440324,262190.0,20258.0956704068
2022-07-07 05:00:00+00:00,20396.43,22500.59,20233.0,21975.47,8688.592329,273865.0,21209.5156117758
2022-07-08 05:00:00+00:00,21975.47,22112.26,21172.41,21540.18,8453.323465,283983.0,21670.4382297136
2022-07-09 05:00:00+00:00,21541.16,21980.88,21100.0,21262.3,5221.571175,224740.0,21564.2948493347
2022-07-10 05:00:00+00:00,21262.1,21406.17,20417.0,20516.03,5245.537509,189421.0,20897.3053485712
2022-07-11 05:00:00+00:00,20514.05,20741.3,19769.2,19986.09,7194.311544,222000.0,20305.4940653217
2022-07-12 05:00:00+00:00,19986.09,20044.29,19226.0,19460.11,7138.720321,203381.0,19647.191033833
2022-07-13 05:00:00+00:00,19460.11,20403.7,18900.0,20062.27,10295.582148,245944.0,19731.0717816818
2022-07-14 05:00:00+00:00,20065.81,20879.17,19588.9,20530.01,10039.131412,219788.0,20218.1389894934
2022-07-15 05:00:00+00:00,20531.04,21191.81,20504.22,20739.15,6238.182795,182392.0,20853.0104942291
2022-07-16 05:00:00+00:00,20741.14,21575.34,20477.03,21247.59,5217.037703,158223.0,21075.4681930027
2022-07-17 05:00:00+00:00,21247.55,21657.49,20751.81,21290.62,5347.599761,169561.0,21180.8052516448
2022-07-18 05:00:00+00:00,21293.0,22952.93,21279.16,21893.85,13403.776375,256724.0,22106.6338146949
2022-07-19 05:00:00+00:00,21892.1,23800.0,21583.97,23395.0,15269.089296,245956.0,22898.7304966853
2022-07-20 05:00:00+00:00,23391.53,24275.94,22634.82,22879.3,15350.716373,274684.0,23536.7195280148
2022-07-21 05:00:00+00:00,22878.93,23351.67,22342.28,22971.58,8413.914641,167913.0,22913.2364592294
2022-07-22 05:00:00+00:00,22966.35,23758.46,22507.15,22900.0,6718.211658,161373.0,23172.0792557014
2022-07-23 05:00:00+00:00,22904.39,23000.0,21950.0,22399.48,4729.550679,87536.0,22385.8534118392
2022-07-24 05:00:00+00:00,22399.48,23020.0,21740.38,21900.24,6231.284745,130260.0,22536.4292851507
2022-07-25 05:00:00+00:00,21895.62,22260.0,20864.19,21126.93,7433.605001,142861.0,21671.7326715401
2022-07-26 05:00:00+00:00,21132.44,21306.07,20714.96,21111.95,4923.663719,134195.0,21025.9737181072
2022-07-27 05:00:00+00:00,21111.95,23448.89,21095.7,23072.31,10212.517093,206094.0,22276.6811903179
2022-07-28 05:00:00+00:00,23072.31,24199.98,22583.33,24014.13,9231.984811,174993.0,23479.2924285072
2022-07-29 05:00:00+00:00,24011.71,24439.0,23433.85,23745.55,8493.420592,167818.0,23863.1316262414
2022-07-30 05:00:00+00:00,23750.06,24683.54,23500.61,23808.89,6719.075028,181789.0,24029.9945299499
2022-07-31 05:00:00+00:00,23810.09,24198.18,23232.29,23398.0,5648.751563,190921.0,23630.0651175229
2022-08-01 05:00:00+00:00,23398.02,23508.47,22760.0,22874.13,6667.629051,159111.0,23136.9311237205
2022-08-02 05:00:00+00:00,22865.91,23466.18,22661.29,22834.72,7217.620601,157088.0,22962.8819900528
2022-08-03 05:00:00+00:00,22834.42,23638.99,22734.89,23090.0,8644.443116,144529.0,23239.8354061923
2022-08-04 05:00:00+00:00,23092.34,23259.89,22404.47,23158.03,6888.388988,145275.0,22839.8225075454
2022-08-05 05:00:00+00:00,23156.05,23477.06,22757.92,23212.7,6064.764805,162992.0,23138.402299036
2022-08-06 05:00:00+00:00,23212.74,23260.0,22854.66,22951.0,2905.513764,72323.0,23106.5300419526
2022-08-07 05:00:00+00:00,22951.02,23400.0,22896.07,23350.04,2755.768081,77229.0,23182.4315149301
2022-08-08 05:00:00+00:00,23347.47,24252.12,23329.83,23890.32,6192.286834,107915.0,23931.6420304021
2022-08-09 05:00:00+00:00,23891.94,23931.65,22659.4,22951.52,6598.928998,103651.0,23192.8102700665
2022-08-10 05:00:00+00:00,22948.34,24546.36,22836.34,24527.72,8529.492068,150712.0,23871.1872324361
2022-08-11 05:00:00+00:00,24531.21,24922.58,23767.77,23943.81,8740.430792,114804.0,24362.0084075857
2022-08-12 05:00:00+00:00,23940.91,24846.0,23596.36,24748.32,7223.662635,85061.0,24188.6021130966
2022-08-13 05:00:00+00:00,24747.46,24900.55,24295.8,24579.41,5168.337308,60890.0,24534.5618762743
2022-08-14 05:00:00+00:00,24580.31,25214.66,24151.07,24861.88,6701.73856,93063.0,24597.6157735616
2022-08-15 05:00:00+00:00,24861.37,24992.73,23780.0,23966.91,8366.048305,106089.0,24159.8970664491
2022-08-16 05:00:00+00:00,23968.0,24151.37,23676.4,24070.0,6894.905916,86951.0,23921.7567505449
2022-08-17 05:00:00+00:00,24075.74,24445.57,23180.0,23375.6,7018.647345,92666.0,23638.9508439341
2022-08-18 05:00:00+00:00,23383.74,23599.71,22700.0,22789.19,4763.2083,63269.0,23182.7527203353
2022-08-19 05:00:00+00:00,22785.91,22836.06,20785.22,21240.0,14143.727125,125223.0,21424.3110637419
2022-08-20 05:00:00+00:00,21238.86,21363.46,20761.75,21197.91,7662.52359,73351.0,21172.5627217319
2022-08-21 05:00:00+00:00,21197.93,21781.64,21067.48,21467.0,6697.323631,69203.0,21434.5299603928
2022-08-22 05:00:00+00:00,21469.66,21536.56,20890.32,21263.86,7282.48888,87437.0,21215.8294730956
2022-08-23 05:00:00+00:00,21263.87,21679.73,20889.11,21326.31,7503.764795,95395.0,21382.4146952583
2022-08-24 05:00:00+00:00,21333.35,21890.76,21236.88,21539.39,8417.53361,79060.0,21531.5313436412
2022-08-25 05:00:00+00:00,21540.77,21814.51,21424.24,21530.63,5337.40726,61670.0,21615.0078799422
2022-08-26 05:00:00+00:00,21526.24,21872.35,20110.0,20145.72,14082.294227,158271.0,20958.1928808161
2022-08-27 05:00:00+00:00,20147.3,20281.1,19800.0,19996.69,7550.732362,77854.0,20058.7636802873
2022-08-28 05:00:00+00:00,19995.5,20149.5,19520.19,19805.46,6140.40064,71859.0,19869.7270592468
2022-08-29 05:00:00+00:00,19805.0,20543.44,19737.36,20464.65,6885.1163,90779.0,20138.914615827
2022-08-30 05:00:00+00:00,20467.15,20578.0,19541.13,20337.81,9883.747803,118400.0,20041.6246677578
2022-08-31 05:00:00+00:00,20339.0,20486.06,19874.31,20056.65,6975.185598,101838.0,20158.5288084628
2022-09-01 05:00:00+00:00,20055.79,20292.0,19564.86,20156.76,7141.975485,110122.0,19934.1678446199
2022-09-02 05:00:00+00:00,20156.76,20444.0,19757.72,19919.47,7165.911879,96231.0,20075.2008677126
2022-09-03 05:00:00+00:00,19924.83,19968.2,19658.04,19806.11,2677.652012,51551.0,19800.1854803241
2022-09-04 05:00:00+00:00,19805.39,20058.0,19587.86,19888.67,4325.67879,62082.0,19834.4514137038
2022-09-05 05:00:00+00:00,19888.67,20180.5,19635.96,19760.56,6274.552824,84784.0,19812.0959815687
2022-09-06 05:00:00+00:00,19761.39,20026.91,18534.06,18724.59,11217.789784,128106.0,19266.8355201911
2022-09-07 05:00:00+00:00,18724.59,19462.02,18676.38,19356.85,7431.686434,80560.0,19064.1585091074
2022-09-08 05:00:00+00:00,19356.54,20458.13,19012.7,20360.17,10278.336062,102004.0,19428.2819391553
2022-09-09 05:00:00+00:00,20360.0,21595.12,20343.51,21454.54,11525.122334,131072.0,21032.3200598844
2022-09-10 05:00:00+00:00,21454.54,21812.35,21128.39,21560.0,6462.167995,79413.0,21477.5339068718
2022-09-11 05:00:00+00:00,21560.01,22378.0,21359.15,21719.51,9039.744436,107512.0,21706.8190027102
2022-09-12 05:00:00+00:00,21719.51,22497.58,21672.76,22288.81,9410.191574,145740.0,22236.9354995307
2022-09-13 05:00:00+00:00,22289.22,22799.03,19874.92,20389.76,14809.264623,169705.0,21173.3980397283
2022-09-14 05:00:00+00:00,20388.02,20418.59,19610.09,20031.29,10289.722437,116580.0,20125.5200628299
2022-09-15 05:00:00+00:00,20026.63,20333.8,19500.0,19825.0,9901.09647,107844.0,19911.9058251546
2022-09-16 05:00:00+00:00,19826.09,20062.56,19338.0,19935.19,9017.672204,102881.0,19708.1009085949
2022-09-17 05:00:00+00:00,19935.19,20191.71,19742.41,20010.1,6083.097511,59775.0,19986.0434650481
2022-09-18 05:00:00+00:00,20008.83,20099.79,18674.51,18824.75,9060.28239,123058.0,19510.1338730629
2022-09-19 05:00:00+00:00,18824.75,19682.97,18257.92,19337.08,13055.029678,130568.0,19098.0326323198
2022-09-20 05:00:00+00:00,19335.66,19581.28,18724.83,19004.78,12532.741853,121371.0,19066.7925610585
2022-09-21 05:00:00+00:00,19006.29,19900.0,18168.0,18701.12,21988.551373,193340.0,19011.189236717
2022-09-22 05:00:00+00:00,18702.08,19519.64,18620.77,19410.43,15967.830431,151429.0,19111.6623395376
2022-09-23 05:00:00+00:00,19410.43,19464.84,18534.78,19162.79,11805.626063,126101.0,18947.5707969421
2022-09-24 05:00:00+00:00,19162.81,19224.27,18810.0,19008.15,5695.863654,62390.0,19037.0969561524
2022-09-25 05:00:00+00:00,19008.84,19174.74,18630.86,18812.46,7200.197004,73629.0,18909.0470401939
2022-09-26 05:00:00+00:00,18811.54,20293.83,18687.0,20047.85,15666.202058,149658.0,19355.5115689914
2022-09-27 05:00:00+00:00,20047.85,20380.9,18491.67,18765.47,18567.049244,168917.0,19581.6560991884
2022-09-28 05:00:00+00:00,18763.53,19770.0,18564.08,19583.96,15677.670066,163781.0,19263.9914308864
2022-09-29 05:00:00+00:00,19583.96,19696.54,18835.9,19428.46,14798.355315,159055.0,19341.5661527224
2022-09-30 05:00:00+00:00,19429.44,20182.69,19150.0,19405.95,9912.18223,106906.0,19564.1012589575
2022-10-01 05:00:00+00:00,19405.97,19419.23,19165.28,19334.87,2769.551301,38038.0,19295.7472710281
2022-10-02 05:00:00+00:00,19334.87,19400.0,18922.84,19096.18,6376.554662,69762.0,19150.1541625985
2022-10-03 05:00:00+00:00,19096.18,19727.57,19060.96,19595.27,9884.849384,107385.0,19403.4821666181
2022-10-04 05:00:00+00:00,19595.27,20457.67,19584.61,20126.49,12031.565131,125530.0,20092.9359610501
2022-10-05 05:00:00+00:00,20127.5,20450.26,19741.01,20357.72,11333.426387,126439.0,20152.5492057402
2022-10-06 05:00:00+00:00,20361.68,20378.93,19856.97,19943.81,14423.448138,165730.0,20072.2815991695
2022-10-07 05:00:00+00:00,19944.93,20067.05,19321.49,19443.04,10000.051349,130901.0,19668.1506161399
2022-10-08 05:00:00+00:00,19445.36,19549.88,19248.0,19385.22,3602.499226,49815.0,19435.3322154594
2022-10-09 05:00:00+00:00,19389.29,19560.0,19369.58,19469.98,4093.870646,55522.0,19459.5505262974
2022-10-10 05:00:00+00:00,19467.62,19473.88,18953.5,19040.95,8684.57051,138290.0,19213.2520031307
2022-10-11 05:00:00+00:00,19040.95,19266.48,18859.22,19098.17,8860.257869,143183.0,19071.7173846733
2022-10-12 05:00:00+00:00,19098.17,19239.94,18976.05,19092.97,5822.944486,101396.0,19116.2228608311
2022-10-13 05:00:00+00:00,19092.97,19950.88,18185.92,19815.8,23007.758384,249833.0,19010.1515626663
2022-10-14 05:00:00+00:00,19812.9,19853.48,19077.99,19188.13,13458.044482,145280.0,19477.6641777751
2022-10-15 05:00:00+00:00,19191.47,19199.81,18985.49,19138.33,2687.864822,39545.0,19112.8291025884
2022-10-16 05:00:00+00:00,19138.33,19428.84,19092.08,19227.32,4215.583411,54759.0,19234.1844971161
2022-10-17 05:00:00+00:00,19228.11,19676.37,19218.75,19583.15,11586.739028,112561.0,19510.4032301852
2022-10-18 05:00:00+00:00,19584.93,19705.75,19094.65,19277.87,11734.562235,119355.0,19423.7403917112
2022-10-19 05:00:00+00:00,19278.47,19309.0,18909.3,19184.05,9662.520774,96766.0,19152.2275248974
2022-10-20 05:00:00+00:00,19183.56,19341.05,18937.03,19047.54,8735.195051,86983.0,19143.8834002427
2022-10-21 05:00:00+00:00,19045.03,19249.99,18664.09,19151.49,9705.541033,84379.0,19026.7185743742
2022-10-22 05:00:00+00:00,19151.14,19257.11,19133.23,19187.96,1854.600802,23979.0,19190.5776980215
2022-10-23 05:00:00+00:00,19187.96,19695.3,19078.69,19337.51,7976.612457,72931.0,19435.0268870276
2022-10-24 05:00:00+00:00,19335.98,19454.31,19151.2,19341.92,9627.931284,92812.0,19323.8301240124
2022-10-25 05:00:00+00:00,19341.92,20417.49,19241.47,20209.17,18377.284756,167610.0,19954.0645303742
2022-10-26 05:00:00+00:00,20210.01,21022.62,20129.0,20805.83,23828.080042,198068.0,20684.3102261716
2022-10-27 05:00:00+00:00,20807.23,20877.31,20163.93,20253.35,16950.62296,161865.0,20532.430373566
2022-10-28 05:00:00+00:00,20252.87,20827.93,20015.0,20686.46,13953.053713,132903.0,20464.9370993697
2022-10-29 05:00:00+00:00,20686.46,21089.07,20627.94,20749.99,9177.617324,94578.0,20828.5018662734
2022-10-30 05:00:00+00:00,20752.2,20935.0,20433.0,20566.72,7457.393394,81208.0,20674.7137654151
2022-10-31 05:00:00+00:00,20565.41,20838.64,20240.01,20493.6,10159.303868,121991.0,20496.8976409626
2022-11-01 05:00:00+00:00,20494.13,20697.71,20326.57,20516.85,7903.475923,91151.0,20490.7234932507
2022-11-02 05:00:00+00:00,20517.64,20803.22,20058.43,20355.0,15956.764939,150751.0,20422.0829388993
2022-11-03 05:00:00+00:00,20357.26,20385.93,20035.28,20330.46,7576.277584,100873.0,20238.9545674793
2022-11-04 05:00:00+00:00,20325.99,21479.0,20318.71,21368.32,13777.642981,174978.0,20910.4548483385
2022-11-05 05:00:00+00:00,21369.76,21446.36,21190.75,21231.2,4452.259192,55626.0,21313.2592635391
2022-11-06 05:00:00+00:00,21230.91,21307.67,20815.0,20850.52,5379.711626,85437.0,21067.2795570945
2022-11-07 06:00:00+00:00,20848.5,20903.06,19350.0,19709.07,13053.092915,157729.0,20332.9459143981
2022-11-08 06:00:00+00:00,19708.85,20677.1,17600.0,18391.9,23946.119195,279343.0,19249.8256191034
2022-11-09 06:00:00+00:00,18391.72,18447.49,15567.0,16681.8,20431.392018,253677.0,16939.4255328781
2022-11-10 06:00:00+00:00,16680.18,18154.76,16156.36,17310.0,14784.3101,210159.0,17349.4975882847
2022-11-11 06:00:00+00:00,17305.8,17502.58,16330.17,16661.27,13467.295266,189155.0,16957.5469950148
2022-11-12 06:00:00+00:00,16660.22,16965.08,16637.83,16829.64,3757.965157,61433.0,16819.1282145728
2022-11-13 06:00:00+00:00,16826.24,16838.86,15790.46,15832.13,5379.3093,102126.0,16301.2148357058
2022-11-14 06:00:00+00:00,15835.29,17130.04,15816.45,16637.69,4507.093337,123495.0,16565.518608464
2022-11-15 06:00:00+00:00,16634.54,17100.0,16595.02,16903.02,6870.477971,119611.0,16871.6763631543
2022-11-16 06:00:00+00:00,16906.55,16921.7,16367.32,16571.05,5558.002263,89529.0,16584.1215677405
2022-11-17 06:00:00+00:00,16564.76,16982.5,16419.0,16791.3,5272.557031,78504.0,16694.3565559692
2022-11-18 06:00:00+00:00,16793.55,16837.0,16526.93,16580.8,4085.711602,69502.0,16657.6710373434
2022-11-19 06:00:00+00:00,16577.4,16803.36,16546.86,16667.88,2223.43671,36166.0,16662.1652243927
2022-11-20 06:00:00+00:00,16668.14,16716.74,15876.89,16205.09,5329.602884,81485.0,16307.8667387063
2022-11-21 06:00:00+00:00,16205.09,16257.9,15468.58,15781.17,9542.308548,112773.0,15905.5949927971
2022-11-22 06:00:00+00:00,15782.19,16572.75,15599.93,16445.38,9081.783727,108559.0,16116.9358827098
2022-11-23 06:00:00+00:00,16445.38,16790.0,16300.92,16638.24,8047.910575,100477.0,16539.5054445485
2022-11-24 06:00:00+00:00,16642.7,16706.26,16340.0,16347.57,5100.860089,71166.0,16539.1751960309
2022-11-25 06:00:00+00:00,16349.43,16688.0,16326.8,16615.59,3272.342542,47458.0,16520.4010493056
2022-11-26 06:00:00+00:00,16615.6,16672.23,16381.63,16528.64,1938.452557,37401.0,16522.7688863115
2022-11-27 06:00:00+00:00,16529.86,16586.3,16043.48,16158.06,3851.917174,60673.0,16357.0603315657
2022-11-28 06:00:00+00:00,16158.08,16526.86,15990.1,16474.07,8539.562065,106229.0,16231.2288190166
2022-11-29 06:00:00+00:00,16473.7,17080.25,16325.2,16859.03,8837.023845,121722.0,16649.1010561726
2022-11-30 06:00:00+00:00,16861.3,17244.0,16707.41,17112.2,9202.327843,135573.0,16982.7296572436
2022-12-01 06:00:00+00:00,17112.8,17312.76,16858.78,16936.52,5872.0494,109770.0,17010.9972709263
2022-12-02 06:00:00+00:00,16936.52,17162.67,16793.12,17018.69,5166.704379,105954.0,16974.1000247439
2022-12-03 06:00:00+00:00,17018.69,17072.67,16862.77,17015.51,3323.272891,57416.0,16955.830792504
2022-12-04 06:00:00+00:00,17019.21,17424.31,16911.06,17344.37,6008.05676,100723.0,17143.0768793409
2022-12-05 06:00:00+00:00,17344.37,17389.03,16870.58,16978.02,7324.949316,119394.0,17089.2820433443
2022-12-06 06:00:00+00:00,16976.05,17138.6,16908.65,17006.81,5178.739307,96054.0,17002.5699160728
2022-12-07 06:00:00+00:00,17006.5,17007.96,16669.0,16818.59,4495.869415,89274.0,16823.3715361383
2022-12-08 06:00:00+00:00,16817.15,17298.59,16741.67,17219.55,4976.521223,99208.0,17077.0198084524
2022-12-09 06:00:00+00:00,17218.75,17350.45,17068.92,17135.44,3622.473632,69631.0,17166.330092216
2022-12-10 06:00:00+00:00,17134.87,17228.61,17095.9,17173.03,1574.192961,33742.0,17160.5276564528
2022-12-11 06:00:00+00:00,17175.43,17270.31,16875.0,16946.66,3327.022857,62559.0,17062.3787825975
2022-12-12 06:00:00+00:00,16944.9,17240.0,16902.87,17190.04,3571.157085,74042.0,17067.5241236322
2022-12-13 06:00:00+00:00,17192.04,17988.8,17085.0,17787.6,7093.527259,159779.0,17690.8227419944
2022-12-14 06:00:00+00:00,17787.69,18379.3,17557.42,17718.06,12695.134078,182728.0,17915.4190268009
2022-12-15 06:00:00+00:00,17716.82,17746.31,17283.19,17410.24,6770.795907,102212.0,17475.3264478356
2022-12-16 06:00:00+00:00,17408.84,17528.68,16534.69,16691.8,10094.6609,138301.0,16925.1194336229
2022-12-17 06:00:00+00:00,16696.39,16802.48,16650.0,16740.59,2733.905799,55235.0,16718.0644543657
2022-12-18 06:00:00+00:00,16741.89,16850.83,16631.45,16708.35,2632.542393,50054.0,16735.9277411012
2022-12-19 06:00:00+00:00,16707.76,16873.46,16288.0,16790.0,7144.991841,103134.0,16626.1558432852
2022-12-20 06:00:00+00:00,16789.91,17050.56,16718.29,16833.87,5586.092285702,81516.0,16851.7710485027
2022-12-21 06:00:00+00:00,16835.81,16919.68,16731.85,16824.59,2983.0164377,48439.0,16823.0506317753
2022-12-22 06:00:00+00:00,16827.22,16891.26,16564.69,16821.83,4156.739811111,68488.0,16749.3386761693
2022-12-23 06:00:00+00:00,16822.3,16941.04,16748.44,16821.65,3483.009282718,58160.0,16830.1346522976
2022-12-24 06:00:00+00:00,16823.21,16860.0,16805.0,16830.0,1306.340383583,24401.0,16831.2315693389
2022-12-25 06:00:00+00:00,16831.81,16918.59,16729.2,16856.15,2106.879832935,39852.0,16819.0134794838
2022-12-26 06:00:00+00:00,16856.15,16972.2,16792.93,16872.13,2231.66681558,44486.0,16864.1933785428
2022-12-27 06:00:00+00:00,16872.72,16890.0,16562.85,16599.15,4078.846778157,70487.0,16722.2696322588
2022-12-28 06:00:00+00:00,16597.1,16775.1,16465.58,16573.15,4341.727683969,72551.0,16595.3370606559
2022-12-29 06:00:00+00:00,16573.15,16655.05,16512.71,16550.57,3029.561520752,60558.0,16600.5173166025
2022-12-30 06:00:00+00:00,16547.4,16641.27,16355.0,16532.87,4021.30110699,68911.0,16518.2295196063
2022-12-31 06:00:00+00:00,16534.08,16632.33,16466.86,16522.29,2451.303965503,46865.0,16546.4119349718
2023-01-01 06:00:00+00:00,16525.0,16695.31,16495.06,16642.78,1651.559056837,34627.0,16578.5604866654
2023-01-02 06:00:00+00:00,16644.37,16779.0,16630.47,16718.82,2285.656433051,41468.0,16708.4519332608
2023-01-03 06:00:00+00:00,16721.01,16900.0,16600.0,16850.59,3790.536364256,64904.0,16722.3149669467
2023-01-04 06:00:00+00:00,16852.62,16984.54,16760.57,16840.5,4847.939963443,81942.0,16848.8578438445
2023-01-05 06:00:00+00:00,16838.47,16873.28,16755.45,16803.47,2580.410942528,57481.0,16822.7081365567
2023-01-06 06:00:00+00:00,16803.36,17022.87,16675.0,16926.62,4927.378570204,68356.0,16847.1496301761
2023-01-07 06:00:00+00:00,16926.6,16949.0,16900.9,16936.0,1044.522619881,20189.0,16925.4861208911
2023-01-08 06:00:00+00:00,16935.27,17248.53,16910.0,17196.67,4781.20340018,60226.0,17095.0696564978
2023-01-09 06:00:00+00:00,17198.94,17387.05,17126.73,17221.37,6368.899439559,89030.0,17245.5550651889
2023-01-10 06:00:00+00:00,17221.1,17500.0,17182.07,17402.92,7089.789337217,85549.0,17355.3076257628
2023-01-11 06:00:00+00:00,17401.42,18350.0,17312.68,18079.38,11653.487204555,130595.0,17807.7990060013
2023-01-12 06:00:00+00:00,18079.4,19109.28,17919.62,18780.68,17774.752564613,203169.0,18422.7280309437
2023-01-13 06:00:00+00:00,18780.19,21239.83,18775.69,20826.93,20324.633774182,255132.0,19722.3034017406
2023-01-14 06:00:00+00:00,20826.92,21170.88,20224.24,20736.04,10596.747113762,188612.0,20753.5085609141
2023-01-15 06:00:00+00:00,20734.08,21420.56,20558.86,21175.0,6440.117066462,133996.0,20892.9667198177
2023-01-16 06:00:00+00:00,21175.01,21446.81,19800.0,21144.04,6756.985639889,149650.0,21075.9506213222
2023-01-17 06:00:00+00:00,21144.89,21547.99,21030.0,21298.05,4787.181051652,116767.0,21228.9076740063
2023-01-18 06:00:00+00:00,21292.67,21620.0,20373.11,20807.07,6518.014826508,153782.0,20967.9307088279
2023-01-19 06:00:00+00:00,20809.0,21200.0,20644.4,20975.45,4359.048231743,86526.0,20948.5798534734
2023-01-20 06:00:00+00:00,20974.85,22798.4,20861.95,22566.09,7433.250205117,141639.0,21861.1226348542
2023-01-21 06:00:00+00:00,22570.6,23349.81,22549.27,22871.9,8475.329693194,177009.0,22974.9440911487
